study_hours,attendance,previous_grade,parental_support,extracurricular,sleep_hours,assignments_completed,age,year,performance,final_grade
6.4,84.8,68.1,2,2,6.4,60.8,16,2023,Low,55.7
5.8,92.6,60.7,3,3,6.9,84.5,16,2023,Medium,74.1
9.5,76.2,56.3,3,2,5.7,70.4,19,2023,Medium,63.4
5.6,100.0,47.5,1,2,5.5,77.9,17,2023,Low,54.6
9.3,87.7,82.8,2,0,7.0,68.1,17,2023,High,75.2
2.7,89.6,79.7,3,3,6.9,95.5,16,2023,Medium,70.4
9.5,100.0,63.5,4,0,6.7,87.8,16,2023,High,65.9
3.8,81.2,35.6,2,3,5.5,83.4,17,2023,Low,48.9
8.1,71.0,75.6,3,2,6.5,79.1,19,2023,Medium,77.4
3.8,98.3,53.5,3,1,6.2,100.0,16,2023,Low,46.0
7.5,99.1,70.3,4,2,7.1,75.2,16,2023,High,73.8
3.6,82.1,43.3,4,3,6.3,65.5,15,2023,Low,45.2
8.6,100.0,69.5,5,2,7.0,56.9,16,2023,High,83.0
8.1,78.8,65.9,4,2,5.4,94.3,16,2023,High,75.0
4.5,93.1,29.4,1,1,5.3,100.0,15,2023,Low,44.7
7.4,100.0,93.9,3,2,7.7,62.7,17,2023,High,77.5
8.4,81.4,62.8,4,3,7.9,72.9,15,2023,High,61.9
3.7,86.4,63.9,3,2,6.5,71.5,17,2023,Low,48.1
3.4,94.4,76.6,3,1,7.0,75.8,16,2023,Low,63.2
3.3,74.9,67.2,4,3,6.5,46.2,19,2023,Low,59.0
3.0,68.6,73.8,3,0,8.3,92.5,16,2023,Low,56.0
3.3,98.7,49.7,5,3,6.8,99.4,15,2023,Medium,43.7
8.3,84.3,65.7,3,4,6.4,43.7,18,2023,High,59.9
7.4,72.9,37.5,4,2,8.2,100.0,17,2023,Low,44.4
1.8,81.3,64.2,5,4,6.1,100.0,18,2023,Medium,63.2
4.7,87.1,91.1,4,0,7.2,22.7,16,2023,Medium,74.2
3.1,58.0,43.9,3,1,5.7,38.9,17,2023,Low,38.5
8.2,90.0,62.4,5,2,7.8,75.6,17,2023,High,68.3
4.9,85.7,34.0,4,3,8.0,100.0,17,2023,Low,48.0
2.1,100.0,68.1,3,2,5.5,83.2,17,2023,Low,71.0
6.4,76.9,75.5,5,2,5.3,78.4,17,2023,High,68.6
7.5,99.3,74.1,1,1,7.3,88.3,17,2023,Low,61.0
3.6,79.4,58.4,3,3,9.3,63.5,17,2023,Low,52.5
5.3,81.9,33.7,3,0,8.1,100.0,17,2023,Low,35.4
3.7,83.9,48.1,4,2,6.7,76.1,18,2023,Low,57.4
9.1,100.0,88.1,1,1,6.0,48.6,18,2023,Medium,70.1
4.9,62.6,82.1,4,1,5.5,63.7,17,2023,Low,62.6
4.2,86.9,66.5,3,1,7.9,84.6,15,2023,Low,61.0
5.9,80.6,70.6,2,2,8.1,72.8,18,2023,Medium,56.3
5.5,79.6,51.6,5,2,6.2,70.9,19,2023,Medium,68.5
7.7,88.2,88.7,3,2,6.7,81.7,17,2023,High,73.0
9.0,95.5,56.5,3,3,7.1,84.5,17,2023,High,73.1
9.1,87.4,75.0,3,4,9.2,55.9,17,2023,High,76.9
5.0,97.3,46.8,4,1,7.1,100.0,17,2023,Medium,54.8
6.8,76.5,65.1,4,0,5.8,75.6,19,2023,Low,62.4
9.7,79.3,88.0,5,2,5.6,85.6,15,2023,High,79.4
9.8,66.0,52.8,3,2,5.9,79.8,15,2023,Low,61.9
3.8,100.0,80.0,3,0,8.5,70.6,19,2023,Medium,67.7
7.5,77.4,50.7,4,3,7.6,94.4,17,2023,Medium,65.1
7.1,75.8,53.6,4,2,6.6,79.5,17,2023,Medium,64.2
8.3,88.5,67.9,4,3,4.0,79.3,18,2023,High,67.8
9.1,95.5,83.5,4,2,6.0,33.2,18,2023,High,84.5
3.4,70.3,63.2,2,2,7.4,92.8,17,2023,Low,57.3
4.3,96.6,77.9,2,3,7.4,74.9,17,2023,Medium,74.4
8.3,75.8,86.3,4,1,7.4,91.6,17,2023,High,74.4
6.4,100.0,55.7,3,2,5.4,100.0,18,2023,Medium,69.1
0.4,72.4,43.6,3,0,7.2,92.8,18,2023,Low,37.0
1.8,90.3,62.3,3,2,5.8,79.0,15,2023,Low,49.4
7.7,80.6,88.4,3,4,7.0,72.8,16,2023,High,75.8
8.1,64.2,55.0,4,0,6.1,100.0,16,2023,Medium,60.1
2.6,60.2,84.2,3,3,8.3,86.7,17,2023,Low,66.6
8.7,69.6,63.8,4,3,7.4,81.8,16,2023,High,68.1
5.5,93.9,96.1,3,2,6.8,74.7,16,2023,High,83.4
3.4,52.8,100.0,4,2,8.7,61.9,15,2023,Low,64.7
4.6,84.7,84.5,4,5,6.6,42.9,18,2023,High,86.8
2.9,83.5,41.7,4,0,5.3,100.0,17,2023,Low,56.1
4.5,56.4,29.5,3,1,8.3,64.0,16,2023,Low,43.9
1.3,68.8,69.0,1,4,7.3,74.6,17,2023,Low,61.2
5.8,68.8,82.5,2,1,6.6,76.1,15,2023,Low,58.1
7.5,80.7,76.0,2,3,6.2,100.0,16,2023,Medium,72.0
2.6,100.0,56.4,1,2,7.6,64.2,18,2023,Low,57.8
6.0,95.0,44.2,4,3,8.0,82.6,18,2023,High,66.8
4.0,75.0,82.9,5,3,6.1,87.2,18,2023,Medium,76.0
7.7,68.4,97.7,1,2,7.7,53.1,17,2023,Medium,74.0
0.2,58.2,57.3,2,2,7.3,51.4,16,2023,Low,46.4
7.8,74.7,81.2,5,1,6.0,65.1,18,2023,Medium,77.0
1.5,67.4,100.0,4,1,7.0,82.4,16,2023,Low,63.7
5.5,79.5,65.0,3,3,6.3,80.1,18,2023,Medium,63.8
4.2,80.0,65.3,5,3,8.5,75.9,18,2023,Medium,61.1
5.1,73.3,77.0,4,3,6.2,89.7,16,2023,High,72.1
2.2,73.6,63.5,4,4,8.8,62.6,16,2023,Low,45.9
10.2,70.3,89.4,4,4,7.2,74.9,17,2023,High,79.4
2.8,72.8,61.5,3,3,4.9,76.0,16,2023,Low,52.4
3.0,100.0,67.5,3,4,4.4,63.1,18,2023,Medium,65.1
10.5,87.2,44.9,3,1,6.7,100.0,16,2023,Medium,58.4
6.8,87.4,64.2,3,3,8.6,39.1,16,2023,Medium,56.2
2.9,94.2,51.9,1,3,8.5,100.0,18,2023,Low,52.3
5.7,92.9,73.5,3,1,7.2,92.4,16,2023,Medium,72.7
5.4,99.9,41.4,3,4,6.1,92.5,18,2023,Medium,58.0
1.8,88.2,83.7,3,0,6.5,79.7,16,2023,Low,69.0
4.1,82.9,54.1,2,2,7.2,100.0,19,2023,Low,60.4
5.9,71.7,96.5,4,0,8.3,69.9,16,2023,Medium,68.3
9.2,68.5,89.9,3,2,7.7,85.1,16,2023,High,81.5
5.5,92.4,76.6,4,2,8.2,79.3,17,2023,High,64.6
5.7,78.4,43.4,4,3,7.8,73.8,16,2023,Medium,50.3
4.0,61.0,58.0,3,3,8.1,80.2,16,2023,Low,55.6
8.7,50.7,53.7,3,3,4.3,60.9,16,2023,Low,59.2
8.3,100.0,55.7,4,3,5.9,66.0,18,2023,High,77.1
8.0,66.2,93.2,3,1,5.7,100.0,18,2023,Medium,72.0
6.3,70.4,65.6,5,2,5.6,100.0,18,2023,High,68.8
2.0,97.2,57.5,4,3,7.0,87.4,18,2023,Low,56.6
8.7,63.1,56.0,4,3,5.3,93.0,15,2023,Medium,68.5
6.1,87.4,59.5,4,3,5.9,82.5,17,2023,High,74.2
5.2,100.0,76.5,2,1,6.9,86.2,16,2023,Low,65.6
7.1,100.0,42.0,4,2,5.1,87.8,15,2023,Medium,62.8
6.6,73.7,69.6,2,5,6.4,96.6,18,2023,Medium,68.2
3.3,79.8,74.8,3,3,7.8,100.0,18,2023,Medium,71.3
5.2,74.5,40.2,3,1,5.5,62.1,18,2023,Low,51.6
1.2,79.7,45.3,4,2,8.0,100.0,18,2023,Low,50.6
6.2,98.2,67.2,4,2,6.0,80.5,17,2023,Medium,65.6
9.3,60.4,91.1,2,2,7.3,80.5,19,2023,High,76.3
1.5,89.1,87.2,4,2,5.7,70.6,17,2023,Medium,69.0
6.3,77.3,58.3,2,3,7.5,70.6,18,2023,Low,53.0
7.7,99.2,90.5,2,5,6.6,89.1,15,2023,High,81.8
8.0,98.4,62.9,5,4,7.6,89.5,15,2023,High,68.7
4.1,74.3,62.7,1,4,6.3,88.2,17,2023,Low,50.2
3.2,78.4,69.5,2,3,7.7,69.8,15,2023,Low,57.8
4.5,92.5,81.4,3,0,8.0,29.4,15,2023,Medium,68.8
9.0,93.8,58.3,3,2,7.1,45.7,16,2023,High,71.5
1.7,45.4,61.6,3,2,6.4,78.2,18,2023,Low,55.9
3.0,92.5,48.0,2,3,6.7,84.0,19,2023,Low,57.4
4.9,100.0,73.6,3,4,5.5,70.4,16,2023,High,81.6
3.6,83.6,82.9,3,2,7.2,65.5,19,2023,Medium,67.0
5.9,93.3,83.9,4,2,7.7,83.3,18,2023,High,76.5
9.5,97.9,46.1,5,2,8.9,76.1,16,2023,High,70.3
3.0,83.1,61.9,3,2,8.6,69.4,17,2023,Low,57.0
5.6,91.4,87.9,3,1,5.8,48.9,19,2023,Medium,74.9
6.0,80.2,71.7,3,4,7.3,62.8,18,2023,High,71.7
5.2,79.3,68.5,1,2,6.8,94.8,16,2023,Low,61.0
2.1,70.7,68.2,4,5,8.5,60.7,16,2023,Low,53.4
4.4,82.4,76.7,4,1,6.1,89.9,18,2023,Low,64.1
4.4,100.0,72.6,1,1,8.1,100.0,17,2023,Low,64.4
7.6,67.4,58.8,3,2,5.8,63.8,16,2023,High,72.4
7.0,88.6,82.1,3,4,6.9,70.0,16,2023,High,73.9
2.1,84.5,48.8,4,2,5.9,95.8,17,2023,Low,46.2
5.0,100.0,89.2,4,3,4.6,100.0,16,2023,High,72.6
4.7,100.0,53.7,3,2,5.9,66.4,17,2023,Low,54.4
10.9,67.1,76.8,2,4,6.7,48.8,18,2023,High,76.2
6.7,72.0,65.4,3,1,8.7,100.0,16,2023,Low,65.1
3.3,72.7,60.4,4,2,5.7,88.5,16,2023,Low,59.9
4.1,73.2,89.7,3,1,6.3,85.2,19,2023,Low,68.1
5.1,74.4,79.9,2,1,5.3,94.5,18,2023,Low,58.8
6.9,84.9,67.1,1,2,8.4,56.7,18,2023,Medium,61.5
7.2,68.1,95.9,3,2,6.4,85.0,17,2023,Medium,88.2
6.5,70.0,83.7,2,3,6.6,72.9,16,2023,Medium,64.1
5.5,68.9,55.1,4,3,6.6,88.8,17,2023,Low,51.8
5.7,86.9,31.8,3,2,4.7,92.4,18,2023,Low,50.9
5.7,79.1,69.7,5,5,5.2,95.6,15,2023,High,73.5
1.5,76.6,90.1,4,5,5.9,88.8,15,2023,Medium,78.4
5.8,68.2,77.8,3,4,7.7,82.5,17,2023,Medium,69.7
4.6,57.5,93.2,4,2,4.0,83.1,17,2023,Medium,65.3
1.9,100.0,58.4,3,2,7.6,84.6,19,2023,Low,50.5
12.0,76.0,66.1,2,2,7.4,66.8,15,2023,High,58.2
6.8,100.0,66.5,5,0,4.8,71.3,16,2023,High,72.0
6.0,90.8,71.9,4,3,6.6,85.2,18,2023,High,72.5
5.1,100.0,80.3,1,2,8.4,89.7,17,2023,Low,63.1
7.8,93.9,94.1,3,3,5.7,66.3,17,2023,High,73.0
3.1,82.2,97.5,2,2,6.3,58.6,18,2023,Low,66.5
5.2,71.6,94.7,3,1,10.3,47.8,15,2023,Low,61.8
3.6,66.3,78.7,1,3,7.4,55.3,19,2023,Low,61.7
7.8,95.7,62.5,3,2,6.7,68.3,16,2023,High,83.8
3.9,83.7,71.6,4,2,6.4,70.0,15,2023,Medium,65.3
8.8,88.6,78.5,4,2,7.4,72.9,16,2023,High,75.8
5.8,91.4,70.2,3,0,7.8,56.3,18,2023,Low,62.7
7.9,85.0,53.4,3,4,4.4,45.4,16,2023,High,59.1
7.0,73.4,60.6,1,1,4.3,80.3,15,2023,Low,51.4
8.6,94.2,81.9,2,2,5.8,80.3,15,2023,High,69.9
3.7,77.2,64.1,4,4,6.8,89.2,16,2023,Low,64.5
8.3,81.3,68.4,4,1,7.1,92.7,15,2023,Medium,65.4
1.3,90.0,66.7,2,2,5.0,85.1,16,2023,Low,56.6
6.1,79.2,53.7,3,2,6.8,80.1,16,2023,Low,57.9
4.6,54.6,65.3,5,0,6.9,93.8,16,2023,Low,65.5
2.5,94.6,60.7,4,2,6.0,100.0,17,2023,Medium,64.7
3.8,97.6,56.9,2,2,6.4,65.8,18,2023,Low,47.6
4.4,54.4,51.1,3,0,6.1,91.9,16,2023,Low,43.5
5.5,65.4,66.4,5,2,7.6,66.8,17,2023,Medium,56.0
4.7,100.0,77.9,3,0,7.0,81.9,18,2023,Medium,73.8
6.2,83.2,85.9,3,4,5.6,97.3,19,2023,High,73.8
3.9,80.0,45.7,3,3,8.1,73.1,17,2023,Low,51.2
4.8,74.0,93.7,3,0,5.4,60.9,17,2023,Medium,67.9
5.3,65.6,72.7,3,3,4.9,69.7,17,2023,Low,65.2
6.5,77.3,50.0,4,2,6.7,60.8,17,2023,Medium,61.0
8.1,93.6,61.5,3,1,6.7,58.7,16,2023,Medium,59.7
8.1,79.8,38.0,4,1,7.1,99.7,17,2023,Medium,61.4
6.6,88.5,42.1,3,2,5.6,87.6,19,2023,Medium,54.5
7.1,100.0,95.5,3,0,8.1,65.0,17,2023,Medium,71.3
6.8,71.9,56.8,4,0,9.1,60.3,16,2023,Low,62.4
5.2,84.2,76.6,5,3,7.0,61.5,19,2023,High,78.1
8.3,94.1,66.2,5,5,7.4,65.0,16,2023,High,78.2
3.7,66.9,68.3,2,2,4.5,98.7,16,2023,Low,51.5
0.9,82.5,73.9,3,2,6.5,76.0,17,2023,Low,57.6
3.4,100.0,34.7,4,4,6.2,100.0,17,2023,High,61.4
9.5,75.2,89.1,4,1,6.0,77.3,16,2023,High,90.8
5.3,95.0,66.4,4,1,6.2,67.6,17,2023,High,77.6
6.7,78.0,59.9,5,4,6.3,94.7,16,2023,High,69.6
5.3,100.0,75.5,3,3,5.3,47.9,18,2023,Medium,64.9
7.4,57.0,56.5,4,0,6.4,81.4,15,2023,Low,66.0
6.2,80.9,71.3,2,3,5.7,56.2,18,2023,Medium,71.1
5.8,59.3,65.4,5,3,7.9,38.7,16,2023,Medium,59.2
7.5,70.2,79.4,4,1,7.4,75.9,16,2023,High,72.5
4.8,70.1,64.6,3,2,7.4,93.0,16,2023,Medium,55.1
6.9,76.3,51.5,4,1,8.2,81.9,19,2023,Medium,62.9
5.6,63.4,73.8,4,3,6.0,79.7,17,2023,Medium,72.9
5.7,79.0,63.7,4,3,7.3,31.2,18,2023,Medium,70.4
4.0,86.4,38.9,5,0,8.3,75.2,17,2023,Low,57.7
5.5,58.6,71.2,2,3,5.9,75.4,19,2023,Medium,61.8
4.6,71.1,59.4,5,3,4.6,89.2,16,2023,Medium,68.0
8.8,100.0,73.5,2,0,6.2,59.0,17,2023,Medium,71.9
1.8,84.6,54.3,3,2,8.1,92.9,18,2023,Low,61.0
8.2,54.6,48.7,3,3,5.9,68.8,17,2023,Medium,62.4
1.6,60.4,86.9,3,2,6.4,72.6,18,2023,Low,63.0
7.3,83.2,81.5,4,4,6.1,87.5,17,2023,High,71.1
3.9,81.4,67.9,1,2,6.8,56.6,18,2023,Low,63.2
7.4,71.8,75.0,5,0,5.7,92.8,16,2023,High,71.3
5.7,100.0,81.0,3,3,5.2,53.6,16,2023,Medium,74.0
2.4,100.0,67.8,3,3,6.5,89.8,17,2023,Medium,77.6
9.4,76.3,48.7,5,5,6.7,73.8,18,2023,High,71.4
7.9,92.2,72.8,4,1,8.3,75.2,17,2023,High,77.8
7.3,92.9,84.0,4,2,7.1,22.8,17,2023,Medium,62.8
4.4,94.8,77.5,2,2,5.6,67.4,16,2023,Low,57.4
8.0,71.0,68.9,4,4,6.1,74.2,18,2023,High,75.2
2.8,100.0,77.0,3,2,7.9,100.0,16,2023,Medium,62.2
0.4,79.0,64.4,5,3,6.5,77.4,17,2023,Low,54.2
2.1,85.9,84.7,4,1,5.7,66.2,17,2023,Low,58.5
3.7,80.0,89.6,4,2,7.1,93.0,17,2023,High,75.5
4.1,78.0,47.3,4,1,6.1,68.9,18,2023,Low,51.6
4.9,83.9,85.9,4,4,7.6,96.6,15,2023,High,79.9
5.0,63.4,100.0,4,1,7.4,82.7,18,2023,High,72.6
4.4,52.4,76.4,4,2,5.6,61.8,16,2023,Low,68.3
0.7,77.0,83.7,1,0,9.1,94.9,18,2023,Low,49.5
6.5,67.7,57.6,3,4,6.9,88.8,16,2023,Medium,55.4
5.3,87.7,59.9,3,3,4.0,94.1,16,2023,Medium,65.4
4.3,86.1,64.6,4,5,7.5,74.7,16,2023,High,69.4
9.5,80.2,61.6,4,0,4.0,88.8,18,2023,High,69.9
5.4,100.0,47.0,4,1,8.2,100.0,18,2023,High,56.5
6.1,79.9,65.2,4,2,7.1,81.1,17,2023,High,68.7
8.0,59.6,81.4,3,3,6.8,70.8,19,2023,Medium,59.8
2.3,76.9,47.2,3,2,6.9,100.0,17,2023,Low,39.7
5.9,96.4,70.9,1,3,7.6,90.0,16,2023,Medium,77.5
8.0,53.6,70.4,2,1,6.3,69.9,15,2023,Low,62.1
5.8,78.7,63.2,1,3,6.9,100.0,15,2023,Low,59.0
2.7,88.1,75.9,3,2,7.0,56.3,16,2023,Low,50.4
4.8,100.0,74.4,4,2,4.0,87.5,15,2023,High,67.1
6.5,96.9,62.0,2,2,7.6,98.6,17,2023,Medium,67.6
0.7,81.9,85.0,2,0,7.8,97.3,18,2023,Low,60.3
2.6,87.3,77.0,5,4,7.4,61.8,17,2023,Medium,77.7
10.9,53.4,93.2,5,3,7.4,55.7,17,2023,High,87.7
7.2,65.3,66.9,4,2,8.8,82.1,16,2023,Medium,57.9
9.7,89.1,62.9,2,2,6.8,90.7,16,2023,Medium,54.8
8.2,82.3,64.7,4,0,6.9,58.6,16,2023,High,71.1
7.0,84.0,86.9,3,2,6.1,83.4,17,2023,Low,71.9
5.2,80.5,65.6,2,2,4.6,51.8,17,2023,Low,60.2
7.0,79.9,66.6,4,2,7.4,97.1,16,2023,High,77.3
9.6,81.4,99.4,1,3,6.2,67.7,16,2023,High,82.4
8.1,65.2,46.5,5,1,4.6,75.0,17,2023,Low,51.8
6.4,76.8,73.7,4,1,6.8,93.6,18,2023,Medium,72.5
5.6,62.6,67.0,3,2,6.8,91.9,16,2023,Low,65.1
7.2,71.3,64.0,3,3,6.6,86.5,16,2023,Medium,67.8
4.7,96.7,52.7,3,0,7.1,96.5,18,2023,Low,54.2
7.2,77.5,57.4,5,2,5.0,85.4,17,2023,Medium,67.7
4.3,88.3,61.5,3,1,8.1,100.0,18,2023,Low,56.0
5.1,81.6,75.9,1,3,7.4,47.2,16,2023,Low,59.2
3.4,74.6,81.6,3,2,8.4,76.9,18,2023,Medium,68.8
4.9,65.9,39.5,3,3,6.2,76.2,16,2023,Low,46.2
4.3,74.4,48.8,5,2,7.4,74.1,17,2023,Low,55.0
10.2,82.6,76.8,5,3,4.7,87.0,16,2023,High,73.6
3.8,88.1,78.1,3,3,5.9,81.9,15,2023,Low,69.6
7.0,81.7,44.6,1,3,5.3,92.8,17,2023,Low,51.3
3.6,89.1,82.0,3,3,7.2,56.7,17,2023,Medium,72.4
6.1,58.7,67.8,4,2,5.6,100.0,17,2023,High,70.9
6.7,92.1,80.0,3,2,6.4,71.0,17,2023,High,68.9
1.4,64.2,54.4,3,3,6.9,83.2,16,2023,Low,58.3
2.5,93.8,45.8,2,2,6.4,74.3,17,2023,Low,51.5
3.6,87.0,63.1,3,0,5.3,79.5,15,2023,Low,55.0
2.7,53.8,63.8,4,4,8.9,68.4,18,2023,Low,61.9
6.2,90.3,62.9,3,2,7.0,81.7,17,2023,Medium,65.0
6.6,93.9,61.8,3,1,8.9,88.4,17,2023,Medium,77.3
3.3,97.6,95.1,4,3,5.7,34.8,15,2023,Medium,75.8
6.3,69.2,40.8,4,4,6.4,72.1,16,2023,Medium,52.1
4.9,82.5,54.5,2,4,7.0,71.4,16,2023,Low,65.3
5.8,89.7,61.3,3,2,8.7,100.0,16,2023,Medium,53.7
4.4,90.3,68.4,4,0,8.9,93.5,19,2023,Low,59.6
7.2,85.7,79.4,3,3,6.4,100.0,19,2023,High,73.5
10.1,74.0,81.8,4,3,6.0,88.0,17,2023,High,77.7
7.9,93.8,85.2,3,1,6.9,79.5,16,2023,High,76.1
9.5,93.9,75.7,1,4,8.3,84.6,19,2023,High,80.3
2.5,77.8,40.3,2,0,7.1,98.2,18,2023,Low,45.7
4.3,69.0,41.4,3,2,7.3,100.0,15,2023,Low,52.0
7.4,69.8,86.4,3,0,8.3,83.4,17,2023,Medium,72.1
9.8,99.1,85.3,5,4,8.1,66.8,17,2023,High,91.5
7.6,93.3,78.2,3,0,8.2,94.6,15,2023,Medium,61.6
3.4,79.7,54.9,4,2,7.7,62.6,15,2023,Low,42.4
4.9,77.2,62.8,4,4,8.6,85.0,17,2023,Medium,69.3
6.8,55.2,61.6,3,1,5.5,90.3,15,2023,Low,56.5
5.6,78.8,51.6,4,1,9.7,76.1,15,2023,Low,63.8
4.0,63.3,72.1,4,1,8.3,61.7,16,2023,Low,66.9
5.3,82.2,100.0,3,2,6.8,69.8,19,2023,High,81.0
6.0,96.6,60.1,2,2,8.3,72.3,18,2023,Low,57.3
3.3,66.3,88.7,5,3,6.6,59.0,17,2023,Medium,74.8
8.5,83.3,53.8,4,1,7.6,71.1,17,2023,Medium,57.9
4.9,94.0,43.4,4,3,7.7,51.9,17,2023,Low,53.2
5.8,83.1,83.8,4,5,8.0,88.6,17,2023,High,73.8
8.6,72.7,64.5,4,4,6.4,84.0,15,2023,High,72.7
5.7,80.1,88.3,3,3,8.1,82.8,18,2023,High,74.0
8.5,93.4,91.5,5,4,6.5,71.1,15,2023,High,95.3
3.4,83.7,63.5,4,5,7.9,73.5,17,2023,Medium,67.2
7.1,80.0,89.5,4,2,7.0,63.1,18,2023,High,73.9
8.1,96.2,54.0,3,1,4.8,87.1,15,2023,Medium,59.7
3.9,87.2,53.7,5,4,6.1,53.6,18,2023,Medium,52.7
5.6,63.2,85.2,4,3,8.0,79.5,15,2023,High,64.4
5.6,88.8,43.2,4,0,6.6,66.6,19,2023,Low,57.7
6.5,93.3,68.0,2,4,8.5,100.0,17,2023,Medium,64.5
7.2,62.7,88.0,4,2,5.5,87.5,19,2023,High,68.6
3.7,48.2,89.1,3,2,7.8,78.0,17,2023,Low,69.3
5.8,65.4,61.1,4,2,6.9,58.1,16,2023,Low,53.3
10.0,78.6,84.1,4,2,6.7,53.5,19,2023,High,79.5
8.6,94.1,50.0,2,2,5.6,86.9,17,2023,Medium,52.0
8.0,67.5,57.3,3,2,7.3,100.0,17,2023,Low,57.9
5.5,87.8,71.7,3,2,5.8,85.4,17,2023,Medium,68.1
11.3,39.5,74.0,4,2,6.2,81.2,16,2023,High,75.7
8.6,82.5,51.2,3,3,6.8,81.4,17,2023,Medium,57.5
6.1,74.3,97.8,3,0,6.6,79.9,16,2023,Low,71.1
6.6,100.0,38.0,4,4,8.2,81.7,18,2023,High,55.1
4.9,53.5,68.9,4,3,4.0,65.7,15,2023,Low,71.1
7.0,79.8,71.1,5,3,6.8,60.5,17,2023,High,76.4
7.5,53.4,40.0,3,2,6.6,80.0,18,2023,Low,54.6
7.8,72.3,89.2,4,5,7.0,100.0,15,2023,High,83.3
5.5,56.2,56.2,2,0,6.3,92.0,16,2023,Low,46.9
2.3,100.0,69.6,4,0,8.2,55.8,15,2023,Low,59.4
6.6,75.0,73.2,4,3,6.7,73.4,17,2023,Medium,65.0
7.8,77.0,44.7,4,3,7.2,91.1,16,2023,Medium,58.4
3.6,79.4,50.8,2,1,8.1,100.0,19,2023,Low,61.6
5.8,64.1,93.0,5,2,7.1,100.0,17,2023,Medium,69.4
9.4,94.8,66.9,5,2,5.5,74.2,17,2023,High,69.8
3.0,89.0,24.8,3,2,6.5,92.8,19,2023,Low,46.4
5.3,92.9,63.2,4,2,6.9,82.5,16,2023,Medium,54.3
9.7,62.9,67.5,5,5,5.0,75.8,17,2023,High,76.8
6.4,95.9,71.5,3,5,6.1,79.1,17,2023,High,75.1
4.7,94.3,36.0,4,5,6.9,79.3,15,2023,Medium,58.8
6.0,76.7,67.5,4,2,9.4,99.2,19,2023,High,69.3
8.1,92.5,54.7,4,2,7.4,52.7,18,2023,Medium,72.8
5.5,83.8,71.5,4,2,7.2,86.4,18,2023,High,64.4
7.5,57.7,76.1,3,3,9.0,100.0,19,2023,Medium,64.6
6.6,77.4,74.4,3,2,7.7,100.0,17,2023,Medium,70.7
6.8,73.3,90.5,5,3,7.9,88.2,18,2023,High,80.2
7.7,81.2,100.0,5,3,6.5,64.4,17,2023,High,90.2
5.3,94.3,49.9,4,4,5.5,92.0,19,2023,High,57.2
3.6,57.0,61.9,3,1,7.3,100.0,16,2023,Low,62.6
7.2,73.8,79.9,4,3,9.2,68.7,15,2023,High,78.7
5.7,68.5,66.0,3,2,8.8,84.4,16,2023,Low,52.0
4.9,69.1,24.4,4,1,7.8,74.3,15,2023,Low,49.2
7.3,68.5,64.9,4,2,6.2,66.9,17,2023,High,61.9
9.2,81.0,87.7,3,0,5.1,72.3,15,2023,High,82.9
5.6,87.3,45.7,3,2,6.0,80.3,16,2023,Low,48.2
6.0,84.9,71.5,4,0,7.3,61.5,15,2023,Medium,69.2
3.0,82.6,37.5,5,4,6.4,58.5,17,2023,Low,45.7
5.4,88.7,81.9,3,1,8.2,62.0,16,2023,Medium,64.5
6.6,100.0,71.9,3,3,5.2,83.9,17,2023,Medium,68.8
5.9,81.9,58.9,3,4,6.8,51.6,15,2023,Low,53.6
5.1,94.3,61.3,3,2,6.1,38.1,17,2023,Low,56.2
7.8,93.5,44.0,5,0,8.2,100.0,15,2023,Medium,52.7
6.1,100.0,84.1,3,2,7.7,59.8,15,2023,High,72.9
12.0,87.8,55.2,4,1,6.0,74.5,16,2023,High,73.5
6.5,68.2,76.0,4,1,8.0,94.6,18,2023,Medium,77.6
0.0,84.3,52.6,2,2,5.1,52.1,18,2023,Low,51.9
3.2,83.5,100.0,4,2,4.9,52.1,19,2023,Medium,76.4
7.3,91.4,93.0,4,3,5.9,66.6,17,2023,High,71.2
4.4,67.8,100.0,4,2,4.6,95.3,16,2023,High,80.1
4.5,97.7,100.0,2,3,6.9,77.6,19,2023,Low,67.4
2.9,80.1,57.8,3,0,6.9,77.9,16,2023,Low,46.7
4.8,91.8,53.9,4,1,6.5,72.7,15,2023,Medium,52.6
6.5,84.3,100.0,3,2,7.6,88.1,18,2023,High,83.0
7.0,81.7,65.7,5,4,6.1,100.0,16,2023,High,71.0
3.5,83.3,81.3,3,3,5.4,100.0,18,2023,Medium,62.2
8.0,89.4,58.1,1,3,6.0,75.3,15,2023,Low,54.2
3.0,100.0,58.3,4,2,5.5,100.0,15,2023,Low,59.7
7.1,51.8,81.3,3,3,6.3,96.0,17,2023,Medium,64.7
6.8,87.6,36.5,3,1,7.7,82.8,15,2023,Low,40.6
3.7,80.6,80.5,1,2,4.9,38.2,18,2023,Low,55.1
3.4,77.5,76.4,2,2,6.6,71.2,18,2023,Low,66.6
7.0,46.9,59.5,2,2,8.1,71.9,16,2023,Low,46.9
4.6,88.1,68.4,4,4,8.3,84.5,17,2023,High,67.3
5.5,78.3,70.9,4,3,6.2,74.4,18,2023,Medium,65.0
7.7,68.3,71.8,3,0,9.7,67.9,18,2023,Medium,60.6
7.2,80.6,79.0,4,5,5.7,100.0,16,2023,High,72.2
3.7,75.9,55.0,5,1,6.7,100.0,18,2023,Medium,64.1
5.9,55.6,100.0,4,1,5.6,41.6,19,2023,Medium,78.1
